"","Respondent.ID","Start_Date","Age","Gender","Continent","Highest_Education","SES","Social_media_used_most","Hours_use","Seen_vaccines_post","SM_influence","Trust_most","MMR_autism","Disease_rare","Parents_decide","Neurological_problems","Handle_multiple","CDC_not_trustworthy","Follow_recommendation","Vaccine_risk","Measles_efficacy","Avoid_death","Data_publicity","Protect_immunocompromised"
"142",10177799537,"8/24/18 8:20","45-54","Male","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","Unsure","True","True","True","True"
"143",10177796416,"8/24/18 8:18","45-54","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","True","True","True","True","True","True","True"
"144",10177789624,"8/24/18 8:14","25-34","Female","Europe","Professional_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","True","True","True","Unsure","True"
"145",10177780339,"8/24/18 8:08","25-34","Female","Europe","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","Influenced_worse","Doctors","True","True","True","Unsure","Unsure","True","True","Unsure","True","True","True","True"
"146",10177777804,"8/24/18 8:07","35-44","Female","Europe","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","True","True","True","Unsure","True"
"147",10177773353,"8/24/18 8:05","25-34","Female","North America, United States","Professional_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","Unsure","True","True","True","True"
"148",10177329524,"8/24/18 0:58","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"149",10177303277,"8/24/18 0:24","25-34","Female","North America, United States","Bachelor_Degree","Lower Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","Unsure","Unsure","True","False","True","True","True","Unsure","True"
"150",10177126267,"8/23/18 21:05","25-34","Female","Europe","Bachelor_Degree","Middle Class","Twitter","3-4","Yes","No_influence","The government","False","False","False","False","False","False","True","True","True","True","True","True"
"151",10177082413,"8/23/18 20:23","35-44","Female","North America, United States","Bachelor_Degree","Upper Class","Facebook","0-2","Yes","No_influence","Peers/Friends","True","True","True","True","True","True","False","False","False","False","False","False"
"152",10176905164,"8/23/18 17:51","35-44","Female","North America, United States","Associate_Degree","Middle Class","Facebook","3-4","Yes","Influenced_worse","Peers/Friends","True","True","True","True","True","True","False","Unsure","False","False","True","False"
"153",10176503235,"8/23/18 13:40","18-24","Female","North America, United States","High_school","Middle Class","Twitter","0-2","Yes","No_influence","Doctors","False","False","False","Unsure","Unsure","False","True","True","True","True","Unsure","True"
"154",10176483084,"8/23/18 13:29","25-34","Female","Europe","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","True","True","True","True","True"
"155",10175260708,"8/22/18 23:14","35-44","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Family","True","Unsure","True","True","True","True","False","Unsure","Unsure","False","Unsure","False"
"156",10175182537,"8/22/18 21:49","55-64","Female","Australia/ Oceania","Professional_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"157",10175162239,"8/22/18 21:29","45-54","Female","North America, United States","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"158",10174267941,"8/22/18 12:34","35-44","Female","North America, United States","Bachelor_Degree","Middle Class","Instagram","0-2","Yes","Influenced_worse","Internet","True","True","True","True","True","True","False","False","False","False","True","False"
"159",10174039367,"8/22/18 10:40","45-54","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","Unsure","False","False","True","True","False","True","True","True"
"160",10173819141,"8/22/18 9:03","18-24","Male","North America, Other","High_school","Upper Class","Instagram","3-4","Yes","Influenced_better","Doctors","False","False","True","False","Unsure","True","True","True","True","True","Unsure","Unsure"
"161",10173806235,"8/22/18 8:56","18-24","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"162",10173505025,"8/22/18 6:05","25-34","Female","North America, United States","Master_Degree","Middle Class","Facebook","3-4","Yes","Influenced_better","Doctors","False","False","False","False","False","Unsure","True","True","True","True","True","True"
"163",10173271896,"8/22/18 2:19","35-44","Female","Europe","Professional_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"164",10173158965,"8/22/18 0:21","45-54","Female","North America, Other","High_school","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","True","False","False","False","True","True","True","True","True","True"
"165",10173139601,"8/22/18 0:04","55-64","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","Unsure","Unsure","False","True","True","True","True","True","True"
"166",10173119020,"8/21/18 23:47","35-44","Female","North America, United States","High_school","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","True","False","False","False","True","Unsure","True","True","Unsure","True"
"167",10173081214,"8/21/18 23:01","35-44","Female","North America, United States","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","True","False","False","False","True","True","True","True","True","True"
"168",10173055302,"8/21/18 22:32","35-44","Female","North America, Other","Associate_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","False","Unsure","Unsure","Unsure","Unsure","True"
"169",10173001865,"8/21/18 21:35","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","Influenced_worse","Doctors","False","Unsure","Unsure","Unsure","Unsure","True","Unsure","False","True","True","True","True"
"170",10172983136,"8/21/18 21:17","45-54","Male","North America, United States","Professional_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"171",10172949533,"8/21/18 20:46","35-44","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","Unsure","False","True","Unsure","True","False","True","True","True","True","True","True"
"172",10172931801,"8/21/18 20:30","35-44","Female","Australia/ Oceania","High_school","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","True","True","True","Unsure","True"
"173",10172916858,"8/21/18 20:17","45-54","Female","North America, United States","Associate_Degree","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"174",10172888520,"8/21/18 19:52","65+","Female","North America, United States","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","Unsure","Unsure","False","True","True","True","True","True","False"
"175",10172878371,"8/21/18 19:44","18-24","Female","North America, United States","High_school","Middle Class","Facebook","5-6","Yes","No_influence","Doctors","False","False","True","Unsure","False","False","True","True","True","True","Unsure","True"
"176",10172866188,"8/21/18 19:33","35-44","Female","North America, United States","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"177",10172735043,"8/21/18 17:46","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","Influenced_better","Doctors","False","False","True","False","False","Unsure","True","True","True","True","True","True"
"178",10172680639,"8/21/18 17:03","65+","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","Influenced_worse","Doctors","True","True","True","True","False","True","False","False","False","False","True","False"
"179",10172348095,"8/21/18 13:48","55-64","Female","North America, United States","Associate_Degree","Middle Class","Facebook","7-8","Yes","No_influence","Doctors","False","False","False","False","True","True","True","True","True","True","True","True"
"180",10172143669,"8/21/18 12:03","65+","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","True","Unsure","True","True","True","Unsure","False","Unsure","False","False","Unsure","False"
